id,condition_mem,mem_correct,source_correct,audio_mem,z_sdo,z_valence,z_interest,stable_c,SDO,valence,interest,stable_raw
968405,ingroup,1,1,2_38_O_s.wav,0.931325693256186,0.28201744415784485,0.41041137898455005,0.12,3.6666666666666665,3,4,1
968405,outgroup,1,1,2_15_O_s.wav,0.931325693256186,0.28201744415784485,0.41041137898455005,0.12,3.6666666666666665,3,4,1
968405,baseline,1,0,2_07_O_s.wav,0.931325693256186,0.28201744415784485,0.41041137898455005,0.12,3.6666666666666665,3,4,1
968405,ingroup,1,0,2_33_O_s.wav,0.931325693256186,0.28201744415784485,0.41041137898455005,0.12,3.6666666666666665,3,4,1
968405,outgroup,1,1,2_09_O_s.wav,0.931325693256186,0.28201744415784485,0.41041137898455005,0.12,3.6666666666666665,3,4,1
968405,ingroup,0,1,2_37_O_s.wav,0.931325693256186,0.28201744415784485,0.41041137898455005,0.12,3.6666666666666665,3,4,1
968405,ingroup,0,0,1_38_O_s.wav,0.931325693256186,0.28201744415784485,0.41041137898455005,0.12,3.6666666666666665,3,4,1
968405,ingroup,1,1,1_31_O_s.wav,0.931325693256186,0.28201744415784485,0.41041137898455005,0.12,3.6666666666666665,3,4,1
968405,ingroup,1,1,2_32_O_s.wav,0.931325693256186,0.28201744415784485,0.41041137898455005,0.12,3.6666666666666665,3,4,1
968405,outgroup,0,0,2_16_O_s.wav,0.931325693256186,0.28201744415784485,0.41041137898455005,0.12,3.6666666666666665,3,4,1
968405,outgroup,0,1,1_22_O_s.wav,0.931325693256186,0.28201744415784485,0.41041137898455005,0.12,3.6666666666666665,3,4,1
979740,outgroup,1,0,2_12_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,baseline,0,1,1_29_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,1,0,2_36_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,1,0,2_13_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,1,0,1_13_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,1,0,2_39_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,1,0,1_31_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,0,0,1_11_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
